Cueanexo,Nombre,id_departamento,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario
20043700,INSTITUTO HOGAR SAN BENITO,2000,,1.0,1.0,
20043800,DR GUILLERMO CORREA,2000,,,1.0,
20043900,JII N° 01 JOSE FRANCISCO DE SAN MARTIN DE 06,2000,,1.0,,
20044000,COLEGIO DEL TREBOL,2000,1.0,1.0,1.0,
20044100,ENRIQUE BANCHS,2000,,,1.0,
20044200,JIC Nº 05 DE 06,2000,,1.0,,
20044400,JIN D DE 11 SIN FRONTERAS (ESC.PRIM. Nº 15 DE 11),2000,,1.0,,
20044600,INSTITUTO AMERICA DEL SUR,2000,,1.0,1.0,
20044700,GABRIELA MISTRAL,2000,,,1.0,
20045100,IFTS Nº 20 HEROES DE MALVINAS DE 09,2000,,,,
20045200,CARLOS PELLEGRINI,2000,,,,
20045300,CENS Nº 37 DE 03,2000,,,,
20045500,ESC.INTEGRAL RABINO ELIAS SULI,2000,,1.0,1.0,
20045600,CELIA MARTINEZ DE VARELA,2000,,1.0,1.0,
20045700,INST.SAN FRANCISCO,2000,,1.0,1.0,
20045800,IFTS Nº 19 DE 06,2000,,,,
20045900,CENS Nº 34 DE 03,2000,,,,
20046000,INSTITUTO  GRAL. SAN MARTIN,2000,,,,1.0
20046100,CORONEL BRANDSEN,2000,,,1.0,
20046200,PREFECTURA NAVAL ARGENTINA,2000,,,1.0,
20046300,GREGORIA MATORRAS Y DEL SER DE SAN MARTIN,2000,,,1.0,
20046400,COLEGIO INTEGRAL CABALLITO,2000,1.0,1.0,1.0,
20046500,CENS Nº 65 DE 17,2000,,,,
20046700,JIN A DE 10 (ESC. PRIM. Nº 09 DE 10),2000,1.0,1.0,,
20046702,JIN A DE 10 (ESC. PRIM. Nº 10 DE 10),2000,,1.0,,
20046703,JIN A DE 10 (ESC. PRIM. Nº 20 DE 10),2000,,1.0,,
20046800,DR. PEDRO MELITON LEDESMA,2000,,,,
20046900,ESC. POLITECNICA MANUEL BELGRANO DE 04,2000,,,,1.0
20047000,BERNARDO DE IRIGOYEN,2000,,,1.0,
20047200,ESTADO PLURINACIONAL DE BOLIVIA,2000,,,1.0,
20047300,SABINA BOVE DE BOZZALLA,2000,,,1.0,
20047400,JOSE PEDRO VARELA,2000,,,1.0,
20047600,LORENZO ANADON,2000,,,1.0,
20047700,JIC N° 04 DE 05,2000,,1.0,,
20047800,ESC. TEC. Nº 32 GRAL JOSE DE SAN MARTIN DE 14,2000,,,,1.0
20047900,INSTITUTO SAN MARTIN DE TOURS,2000,1.0,1.0,1.0,1.0
20048000,CENS Nº 69 DE 01,2000,,,,
20048100,DR. RAFAEL HERRERA VEGAS,2000,,,1.0,
20048300,INSTITUTO PRIVADO COLEGIO BAYARD,2000,,,,1.0
20048400,ARZOBISPO MARIANO ANTONIO ESPINOSA,2000,,,1.0,
20048500,MIGUEL DE AZCUENAGA,2000,,,1.0,
20048600,INSTITUTO NTA.SRA.DE GRACIA Y BUEN REMEDIO,2000,1.0,1.0,1.0,1.0
20048700,ESC.DE COM.Nº21 CAP.DE NAVIO HIPOLITO BOUCHARD DE11,2000,,,,1.0
20048900,REPUBLICA DOMINICANA,2000,,,1.0,
20049000,HERMINIA BRUMANA,2000,,,1.0,
20049100,MAESTRO JORGE LUIS CHINETTI,2000,,,1.0,
20049200,JIC Nº03 FRYDA SCHULTZ DE MANTOVANI DE 06,2000,,1.0,,
20049300,INSTITUTO CAROLINA ESTRADA DE MARTINEZ,2000,1.0,1.0,1.0,1.0
20049400,ESC. DE COM. Nº 24 DALMACIO VELEZ SARSFIELD DE 14,2000,,,,1.0
20049500,FRANCISCO BEIRO,2000,,,1.0,
20049600,INSTITUTO SAN MAXILIMIANO KOLBE,2000,,1.0,1.0,1.0
20049700,CARLOS GARDEL,2000,,,1.0,
20049800,CENS Nº 45 DE 04,2000,,,,
20049900,ESC. TEC. Nº 31 MAESTRO QUINQUELA DE 04,2000,,,,1.0
20050000,ESC. DE COM. Nº 07 MANUEL BELGRANO DE 10,2000,,,,1.0
20050200,ESCUELA ARGENTINA GENERAL BELGRANO,2000,,1.0,1.0,1.0
20050300,COLEGIO SAN JUAN EVANGELISTA,2000,1.0,1.0,1.0,1.0
20050400,HIPOLITO YRIGOYEN,2000,,,1.0,
20050500,"ESCUELA PARA NIÑOS,NIÑAS,JOVENES Y ADULTOS CON DISCAPACIDAD MENTAL Y FORMACION INTEGRAL Nº 09 DR.LUIS R MAC KAY DE 06",2000,,,,
20050600,ESC. TEC. Nº 11 MANUEL BELGRANO DE 06,2000,,,,1.0
20050800,INSTITUTO SANTA FELICITAS DE SAN VICENTE DE PAUL,2000,,1.0,1.0,1.0
20050900,ESC. TEC. Nº 12 LIB. GRAL. SAN MARTIN DE 01,2000,,,,1.0
20051100,COLEGIO INTERNACIONAL DE LAS ISLAS,2000,1.0,1.0,1.0,
20051101,COLEGIO INTERNACIONAL DE LAS ISLAS,2000,,,,1.0
20051200,INSTITUTO SAN PIO X,2000,1.0,1.0,1.0,1.0
20051300,INST. SAN COSME Y SAN DAMIAN,2000,,,1.0,
20051301,INST. SAN COSME Y SAN DAMIAN,2000,1.0,1.0,,
20051302,INST. SAN COSME Y SAN DAMIAN,2000,,,,1.0
20051400,ARISTOBULO DEL VALLE,2000,,,1.0,
20051600,GENERAL MARIANO ACHA,2000,,,1.0,
20051800,ALTE. SEGUNDO R. STORNI,2000,,,1.0,
20051900,RUBEN DARIO,2000,,,1.0,
20052000,CARLOS DELLA PENNA,2000,,,1.0,
20052100,INSTITUTO ZACCARIA,2000,1.0,1.0,1.0,1.0
20052300,REPUBLICA DE CHILE,2000,,,1.0,
20052400,MARIANO MORENO,2000,,,1.0,
20052500,INST  JOSEFA CAPDEVILLA DE GUTIERREZ,2000,1.0,1.0,1.0,
20052600,ESCUELA DE MUSICA DE BS.AS,2000,,,,
20052700,INSTITUTO PRIVADO SAN BRENDANO,2000,,,1.0,1.0
20052800,HIPOLITO VIEYTES,2000,,,1.0,
20053000,PROF. RODOLFO SENET,2000,,,1.0,
20053100,ESC. DE ENFER. Y ESPEC. PARAM. DE LA CRUZ ROJA ARGENTINA,2000,,,,
20053200,BUENOS AIRES ENGLISH HIGH SCHOOL,2000,1.0,1.0,1.0,
20053300,JOSE HERNANDEZ,2000,,,1.0,
20053400,INSTITUTO MEKHITARISTA,2000,1.0,1.0,1.0,1.0
20053500,INSTITUTO ANUNCIACION DE MARIA,2000,,1.0,1.0,1.0
20053600,ENS Nº 03 BERNARDINO RIVADAVIA DE 04,2000,,1.0,1.0,1.0
20053601,ENS Nº 03 BERNARDINO RIVADAVIA DE13,2000,,,,
20053700,GERVASIO POSADAS,2000,,,,
20053800,CENS Nº 18 DE 03,2000,,,,
20053900,ESC. CENTRAL DE ESP. PARAMEDICAS CRUZ ROJA ARGENT.,2000,,,,
20054000,ALMIRANTE GUILLERMO BROWN,2000,,,1.0,
20054100,HOGAR DE LA INFANCIA DE LA BOCA,2000,,1.0,1.0,1.0
20054200,JIC N° 02 CARLOS DELLA PENNA DE 04,2000,1.0,1.0,,
20054300,INSTITUTO PRIVADO SIMON BOLIVAR,2000,,,,1.0
20054400,DR LUIS AGOTE,2000,,,1.0,
20054500,INSTITUTO RESURRECCION DEL SEÑOR,2000,1.0,1.0,1.0,
20054600,CARMEN CATREN DE MENDEZ CASARIEGO,2000,,,1.0,
20054700,CENTRO EDUCATIVOS PARA NIÑOS EN TIEMPOS Y ESPACIOS SINGULARES Nº 02 DE 09,2000,,,,
20054900,CENS Nº 49 DE 05,2000,,,,
20055100,CENS Nº 47 DE 08,2000,,,,
20055101,CENS Nº 47 DE 01,2000,,,,
20055300,CENS Nº 61 DE 14,2000,,,,
20055400,JIN D DE 13 (ESC. PRIM. Nº 01 DE 13),2000,,1.0,,
20055401,JIN D DE 13 (ESC. PRIM. Nº 06 DE 13),2000,,1.0,,
20055402,JIN D DE 13 (ESC. PRIM. Nº 07 DE 13),2000,,1.0,,
20055403,JIN D DE 13 (ESC. PRIM. Nº 21 DE 13),2000,,1.0,,
20055404,JIN D DE 13 (ESC. PRIM. Nº 24 DE 13),2000,,1.0,,
20055500,INST. HOGAR DE NIÑOS RAMON L. FALCON,2000,,,,1.0
20055600,DRA. ELVIRA RAWSON DE DELLEPIANE,2000,,,1.0,
20055700,PROF. JOSE ONAINDIA,2000,,,1.0,
20055800,PABLO A. PIZZURNO,2000,,,1.0,
20055900,EI Nº 06 MADRE EUFRASIA IACONIS DE 10,2000,1.0,1.0,,
20056000,INSTITUTO NTRA. SRA. DEL CARMEN,2000,,1.0,1.0,1.0
20056100,INSTITUTO PRIVADO JESUS MARIA,2000,1.0,1.0,1.0,1.0
20056200,INSTITUTO SAN MARON,2000,,1.0,1.0,1.0
20056300,ESC. DE COM. Nº 2 DR. ANTONIO BERMEJO DE 01,2000,,,,1.0
20056400,INSTITUTO  A.B.M.,2000,,,,
20056500,INSTITUTO COLEGIO DE NUESTRA SEÑORA,2000,,1.0,1.0,1.0
20056600,IGNACIO FERMIN RODRIGUEZ,2000,,,1.0,
20056700,JOSE ENRIQUE RODO,2000,,,1.0,
20056800,INSTITUTO INDUSTRIAL LUIS A.HUERGO,2000,,,,1.0
20057000,SOLDADO DE MALVINAS,2000,,,1.0,
20057100,INSTITUTO DON ORIONE,2000,,1.0,1.0,1.0
20057200,INSTITUTO PADRE LUIS M. ETCHEVERRY BONEO,2000,,1.0,1.0,1.0
20057500,INSTITUTO EDUCACIONAL SANTA TERESITA,2000,1.0,1.0,1.0,
20057800,CORNELIO SAAVEDRA,2000,,,1.0,
20057900,ASOCIACION ESCUELA CANGALLO,2000,1.0,1.0,1.0,1.0
20058000,JIN B DE 01 (ESC. PRIM. N° 14 DE 1),2000,,1.0,,
20058001,JIN B DE 01 (ESC. PRIM. N° 10 DE 1),2000,,1.0,,
20058100,ALFREDO RODOLFO BUFANO,2000,,,1.0,
20058200,PROVINCIA DEL NEUQUEN,2000,,,1.0,
20058300,ESC. TEC. Nº 01 INGENIERO OTTO KRAUSE DE 04,2000,,,,1.0
20058400,INST. DE ENSEÑANZA SUP EN LENGUAS VIVAS JUAN R.FERNANDEZ DE 01,2000,,,1.0,1.0
20058401,INST. DE ENSEÑANZA SUP EN LENGUAS VIVAS JUAN R.FERNANDEZ DE 19,2000,,,,
20058500,INSTITUTO AEQUALIS,2000,1.0,1.0,1.0,
20058800,INST INCORPORADO RABINO JOSE CARO,2000,1.0,1.0,1.0,1.0
20058801,INST INCORPORADO RABINO JOSE CARO,2000,,,,1.0
20058900,PROVINCIA DE SAN LUIS,2000,,,1.0,
20059200,CASTO MUNITA,2000,,,1.0,
20059300,CNEL MAYOR IGNACIO ALVAREZ THOMAS,2000,,,1.0,
20059400,INST.EDUC.ARG.NTRA.SRA.DE LUJAN,2000,,,1.0,1.0
20059401,INST.EDUC.ARG.NTRA.SRA.DE LUJAN,2000,1.0,1.0,,
20059500,JII Nº 01 QUINQUELA MARTIN DE 04,2000,,1.0,,
20059600,AGUSTIN RAFAEL CAFFARENA,2000,,,1.0,
20059800,CARMEN SONDA DE PANDOLFINI,2000,,,1.0,
20059900,EJERCITO ARGENTINO,2000,,,1.0,
20060000,INSTITUTO SAN VICENTE DE PAUL,2000,,1.0,1.0,1.0
20060100,JOSE MARIA GUTIERREZ,2000,,,1.0,
20060200,INSTITUTO INMACULADA CONCEPCION DE MARIA,2000,,,,1.0
20060300,UNIVERSITAS ESTUDIOS SUPERIORES,2000,,,,
20060500,INSTITUTO CORAZON DE JESUS,2000,1.0,1.0,1.0,1.0
20060600,JII N 10 DE 04,2000,,1.0,,
20060700,DR. GUILLERMO RAWSON,2000,,,1.0,
20061100,LICEO Nº 05 P. GUAGLIANOME DE 11,2000,,,,1.0
20061200,ESC.TEC.Nº 05 MARIA DE LOS REMEDIOS DE ESCALADA DE SAN MARTIN DE 11,2000,,,,1.0
20061300,INSTITUTO SARA CHAMBERLAIN DE ECCLESTON,2000,1.0,1.0,1.0,1.0
20061400,INSTITUTO DAMASA ZELAYA DE SAAVEDRA,2000,1.0,1.0,1.0,
20061500,CONGRESO DE TUCUMAN,2000,,,1.0,
20061600,INSTITUTO CASA VERDE,2000,1.0,1.0,1.0,
20061700,JIN B DE 05 (ESC. PRIM. N° 06 DE 05),2000,,1.0,,
20061703,JIN B DE 05 (ESC. PRIM. N°18 DE 05),2000,,1.0,,
20061704,JIN B DE 05 (ESC. PRIM. N° 26 DE 05),2000,,1.0,,
20061800,SAN JUAN BOSCO,2000,,,1.0,
20061900,HELENA LARROQUE DE ROFFO,2000,,,1.0,
20062000,INSTITUTO NUESTRA SEÑORA DEL BUEN CONSEJO,2000,,1.0,1.0,1.0
20062100,JII Nº 02 ANTONIO ABERASTAIN DE 05,2000,1.0,1.0,,
20062200,ESC. TEC. Nº 28 REPUBLICA FRANCESA DE 10,2000,,,,1.0
20062300,ESC. DE COM. Nº 01 JOAQUIN V. GONZALEZ DE 04,2000,,,,1.0
20062400,INSTITUTO LEONARDO SWORN,2000,1.0,1.0,1.0,1.0
20062600,Nº 29 DE 4 - Adultos MANUEL BELGRANO,2000,,,,
20062800,COLEGIO Nº 01 BERNARDINO RIVADAVIA DE  03,2000,,,,1.0
20062900,AGUSTIN ALVAREZ,2000,,,1.0,
20063000,JII N° 01 JUANITO LAGUNA DE 03,2000,1.0,1.0,,
20063100,DR. RICARDO GUTIERREZ,2000,,,1.0,
20063200,INSTITUTO ROSA ANCHORENA DE IBAÑEZ,2000,,1.0,1.0,
20063300,INSTITUTO LA PROVIDENCIA,2000,,1.0,1.0,1.0
20063500,CARLOS PELLEGRINI,2000,,,1.0,
20063700,ESC. DE COM. Nº 12 JUAN XXIII DE 21,2000,,,,1.0
20063800,CRISTOBAL COLON,2000,,,1.0,
20063900,EI N° 05 HEBE SAN MARTIN DUPRAT DE 21,2000,1.0,1.0,,
20064100,INST. OBRA DE LA CONSER. DE LA FE Nº 5 FUND. MACNAB BERNAL,2000,,1.0,1.0,1.0
20064200,ESCUELA PRIMARIA SEPTIEMBRE JARDINAR,2000,1.0,1.0,1.0,
20064300,INSTITUTO INTEGRAL TALPIOT,2000,,,,1.0
20064400,PRESIDENTE MANUEL QUINTANA,2000,,,1.0,
20064500,BERNARDINO RIVADAVIA,2000,,,1.0,
20064600,WENCESLAO POSSE,2000,,,1.0,
20064700,JIC N° 03 DE 01,2000,1.0,1.0,,
20064800,C.Y F.PIZARRO Y M.PIZARRO Y MONJE,2000,,,1.0,
20064900,ESC. DE COM. Nº 06 AMERICA DE 13,2000,,,,1.0
20065000,COLEGIO DON BOSCO,2000,,,1.0,1.0
20065100,CENS Nº 20 DE 02,2000,,,,
20065200,ESC. DE COM. Nº 05 JOSE DE SAN MARTIN DE 03,2000,,,,1.0
20065300,COLEGIO BUENOS AIRES S.R.L,2000,1.0,1.0,1.0,1.0
20065400,MANUEL DE SARRATEA,2000,,,1.0,
20065500,INSTITUTO MARIA AUXILIADORA,2000,,1.0,1.0,1.0
20065600,DR ANTONIO BERMEJO,2000,,,1.0,
20065800,INSTITUTO SAN FRANCISCO DE SALES,2000,,1.0,1.0,1.0
20065900,BRIG. GRAL. JOSE M. ZAPIOLA,2000,,,1.0,
20066000,SALVADOR MARIA DEL CARRIL,2000,,,1.0,
20066100,MARTINA SILVA DE GURRUCHAGA,2000,,,1.0,
20066200,MONTE CASTRO,2000,,,1.0,
20066300,INSTITUTO SAN CAYETANO,2000,1.0,1.0,1.0,1.0
20066400,INSTITUTO SAN RAFAEL,2000,,1.0,1.0,1.0
20066600,JIC N° 04 JOSE LIBERTELLA DE 21,2000,,1.0,,
20066700,PROVINCIA DE TUCUMAN,2000,,,1.0,
20066800,INSTITUTO ROBERTO ARLT,2000,1.0,1.0,1.0,1.0
20066900,JUDITH Y DEMETRIO DEMARCHI,2000,,,1.0,
20067000,HOGAR CASA DE MISERICORDIA,2000,,1.0,1.0,
20067200,COLEGIO SAN MARTIN DE LOS ANDES,2000,,,,1.0
20067201,COLEGIO SAN MARTIN DE LOS ANDES,2000,1.0,1.0,1.0,
20067300,INST. NUESTRA SEÑORA DE LA MISERICORDIA,2000,1.0,1.0,1.0,1.0
20067400,INSTITUTO BEATA IMELDA,2000,1.0,1.0,1.0,1.0
20067500,INSTITUTO SAN PABLO,2000,1.0,1.0,1.0,1.0
20067600,INSTITUTO NUEVA POMPEYA,2000,,1.0,1.0,1.0
20067700,INSTITUTO SANTISIMO SACRAMENTO,2000,,1.0,1.0,1.0
20067800,ALEJANDRO AGUADO,2000,,,1.0,
20068000,ESC. DE COM. Nº 33 MAIPU DE 18,2000,,,,1.0
20068100,BASE AEREA VICECOMODORO MARAMBIO,2000,,,1.0,
20068300,INSTITUTO ESPIRITU SANTO,2000,1.0,1.0,1.0,1.0
20068400,INSTITUTO JUAN BAUTISTA BERTHIER,2000,1.0,1.0,1.0,1.0
20068500,INSTITUTO PRIVADO ARGENTINO JAPONES EN BUENOS AIRES,2000,1.0,1.0,1.0,1.0
20068600,INSTITUTO PRIVADO REGINA VIRGINUM,2000,1.0,1.0,1.0,1.0
20068700,FRANCISCO DESIDERIO HERRERA,2000,,,1.0,
20068900,DELFIN JIJENA,2000,,,1.0,
20069000,INSTITUTO PRIVADO DE LA SALLE,2000,1.0,1.0,1.0,1.0
20069100,INSTITUTO PAULA MONTAL,2000,,1.0,1.0,1.0
20069200,INSTITUTO TEA Y DEPORTEA,2000,,,,
20069400,PROVINCIA DE MISIONES,2000,,,1.0,
20069500,JIN A LA CALESITA DE DON JOSE DE 18 (ESC.PRIM.Nº3 DE 18),2000,1.0,1.0,,
20069502,JIN A LA CALESITA DE DON JOSE DE 18 (ESC. PRIM. Nº 4 DE 18),2000,,1.0,,
20069504,JIN A LA CALESITA DE DON JOSE DE 18 (ESC. PRIM. Nº 17 DE 18),2000,,1.0,,
20069600,ENS EN LENGUAS VIVAS Nº 01 PTE ROQUE SAENZ PEÑA DE 01,2000,1.0,1.0,1.0,1.0
20069700,"ESC. BILINGÜE PARA NIÑOS,NIÑAS, JOVENES Y ADULTOS CON DISCAPACIDAD AUDITIVA Y FORMACIÓN INTEGRAL Nº 29 DR OSVALDO MAGNASCO DE 18",2000,,,,
20069800,"ESC. PARA NIÑOS, NIÑAS Y JOVENES CON DISCAPACIDAD MENTAL Y DE FORMACIÓN INTEGRAL Nº 7 JUAN XXIII DE 19",2000,,,,
20069900,INST INMACULADO CORAZON DE MARIA ADORATRICES,2000,1.0,1.0,1.0,1.0
20070000,INSTITUTO CHAMPAGNAT,2000,1.0,1.0,1.0,1.0
20070100,EVARISTO CARRIEGO,2000,,,1.0,
20070200,JIC N° 02 DE 19,2000,,1.0,,
20070300,EI N° 04 DR RAMON CARRILLO DE 19,2000,1.0,1.0,,
20070400,FUNDACION ALTOS ESTUDIOS DE CS. COMERCIALES,2000,,,,
20070500,CAPITANA MARIA REMEDIOS DEL VALLE,2000,,,1.0,
20070600,JIN A DE 15 (ESC. PRIM. N°2 DE 15),2000,,1.0,,
20070601,JIN A DE 15 (ESC. PRIM. N°1 DE 15),2000,,1.0,,
20070602,JIN A DE 15 (ESC. PRIM. Nº11 DE 15),2000,,1.0,,
20070603,JIN A DE 15 (ESC. PRIM. N°17 DE 15),2000,1.0,1.0,,
20070700,JUANA MANUELA GORRITI,2000,,,1.0,
20070800,ENS EN LENGUAS VIVAS SOFIA ESTHER BROQUEN DE SPANGENBERG DE 01,2000,1.0,1.0,1.0,1.0
20070900,JII Nº 01 AMERICA LATINA DE 01,2000,,1.0,,
20071000,GENERAL LAS HERAS,2000,,,1.0,
20071100,WILLIAM C.MORRIS,2000,,,1.0,
20071300,JIN C DE 01 (ESC. PRIM. Nº 18 DE 1),2000,,1.0,,
20071302,JIN C DE 01 (ESC. PRIM. Nº 21 DE 1),2000,,1.0,,
20071303,JIN C DE 01 (ESC.PRIM. Nº 1 DE 01),2000,,1.0,,
20071400,ADOLFO VAN GELDEREN,2000,,,1.0,
20071500,INSTITUTO DAGUERRE,2000,,,,
20071600,INSTITUTO SANTA TERESA DE JESUS,2000,1.0,1.0,1.0,1.0
20071700,ENS Nº 06 VICENTE LOPEZ Y PLANES DE 02,2000,1.0,1.0,1.0,1.0
20071800,INSTITUTO CORAZON DE MARIA,2000,,1.0,1.0,1.0
20072000,INST DE ENS.SUP.Nº 01 DRA.ALICIA MOREAU DE JUSTO DE 01,2000,,,,
20072100,ESCUELA ARGENTINA MODELO,2000,1.0,1.0,1.0,1.0
20072200,ESC ED ESP HOSPITAL REHABILITACION MANUEL ROCCA,2000,,,,
20072300,INSTITUTO CRISTO MAESTRO,2000,1.0,1.0,1.0,1.0
20072400,ESC. TEC. Nº 36 ALMIRANTE GUILLERMO BROWN DE 15,2000,,,,1.0
20072600,LIC. JUSTO JOSE NUÑEZ,2000,,,1.0,
20072700,JOSE MARMOL,2000,,,1.0,
20072800,ESCUELA SCHOLEM ALEIJEM,2000,,,,1.0
20072801,ESCUELA SCHOLEM ALEIJEM,2000,,,1.0,
20072802,ESCUELA SCHOLEM ALEIJEM,2000,1.0,1.0,,
20072900,COLEGIO PALERMO CHICO,2000,1.0,1.0,1.0,1.0
20073000,REPUBLICA DE CUBA,2000,,,1.0,
20073100,DR.JOSE MARIA BUSTILLO,2000,,,1.0,
20073200,INSTITUTO GENESIS,2000,,,,
20073300,INSTITUTO MARIE MANOOGIAN,2000,1.0,1.0,1.0,1.0
20073500,YAPEYU,2000,,,1.0,
20073600,INSTITUTO MADRE DE DIOS,2000,,,1.0,
20073601,INSTITUTO PARROQUIAL MADRE DE DIOS,2000,1.0,1.0,,
20073700,JIN C NIÑOS LATINOAMERICANOS DE 13 (ESC. PRIM. N°8 DE 13),2000,,1.0,,
20073701,JIN C NIÑOS LATINOAMERICANOS DE 13 (ESC. PRIM. N°5 DE 13),2000,,1.0,,
20073702,JIN C NIÑOS LATINOAMERICANOS  DE 13 (ESC. PRIM. Nº16 DE 13),2000,,1.0,,
20073703,JIN C NIÑOS LATINOAMERICANOS  DE 13 (ESC. PRIM. N° 18 DE 13),2000,,1.0,,
20073800,INSTITUTO NUESTRA SEÑORA DE LAS NIEVES,2000,1.0,1.0,1.0,1.0
20073900,INSTITUTO MARTIN BUBER,2000,,,,1.0
20073901,INSTITUTO MARTIN BUBER,2000,1.0,1.0,1.0,
20074000,INSTITUTO EDUCATIVO SAN GREGORIO EL ILUMINADOR,2000,1.0,1.0,1.0,1.0
20074100,COLEGIO SAN LUIS GONZAGA,2000,1.0,1.0,1.0,
20074300,URSULA LLAMES DE LAPUENTE,2000,,,1.0,
20074400,LICEO Nº 01 JOSE FIGUEROA ALCORTA DE 02,2000,,,,1.0
20074500,REPUBLICA DE PORTUGAL,2000,,,1.0,
20074600,ESC. TEC. Nº 35 ING EDUARDO LATZINA DE 18,2000,,,,1.0
20074700,COLEGIO SAN AGUSTIN,2000,1.0,1.0,1.0,1.0
20074800,COLEGIO ESTEBAN ECHEVERRIA,2000,1.0,1.0,1.0,1.0
20074900,INSTITUTO JESUS MARIA DE SAN VICENTE DE PAUL,2000,,1.0,1.0,1.0
20075000,"ESC. PARA NIÑOS,NIÑAS, JOVENES Y ADULTOS CON DISCAPACIDAD MENTAL Y FORMACIÓN INTEGRAL Nº 6 CLELIA AMELIA C.SESSA DE 18",2000,,,,
20075100,TTE GRAL LUIS MARIA CAMPOS,2000,,,1.0,
20075200,ESCUELA INTEGRAL INTERDISCIPLINARIA Nº 03 DE 03,2000,,,,
20075300,INSTITUTO SUMMA,2000,1.0,1.0,1.0,1.0
20075500,INSTITUTO CARLOS PELLEGRINI,2000,,,,1.0
20075600,ESC. DE COM. Nº 23 DR. LUIS AGOTE DE 07,2000,,,,1.0
20075700,EI Nº 8 DE 15 ,2000,1.0,1.0,,
20075800,FRANCISCO DE VITORIA,2000,,,1.0,
20076000,MARIANO SANCHEZ DE LORIA,2000,,,1.0,
20076100,MAIPU,2000,,,1.0,
20076200,PROVINCIA DE SANTA CRUZ,2000,,,1.0,
20076300,FELIX DE OLAZABAL,2000,,,1.0,
20076500,PTE. MARCELO T. DE ALVEAR,2000,,,1.0,
20076600,INST.SAN ANTONIO,2000,,1.0,1.0,
20076700,COLEGIO SAN CIRANO,2000,,,,1.0
20076701,COLEGIO SAN CIRANO,2000,1.0,1.0,1.0,
20076800,INST. SANTA CATALINA,2000,,1.0,1.0,1.0
20076900,INSTITUTO FELICIA RAMON DE PALACIOS,2000,,1.0,1.0,
20077000,INSTITUTO VITRA,2000,,,,
20077100,INSTITUTO LOS ANGELES,2000,,,,
20077200,JUAN DE GARAY,2000,,,1.0,
20077400,REPUBLICA DEL PERU,2000,,,1.0,
20077500,CORONEL JOSE ANTONIO MELIAN,2000,,,1.0,
20077600,INSTITUTO CRISTO REY,2000,1.0,1.0,1.0,1.0
20077800,MANUEL PEÑA,2000,,,1.0,
20077900,INSTITUTO DR. EMILIO F. CARDENAS,2000,,,,1.0
20078000,MARIA SKLODOWSKA DE CURIE,2000,,,1.0,
20078100,INSTITUTO NUESTRA SEÑORA DE LA PAZ,2000,,1.0,1.0,1.0
20078300,INSTITUTO NTRA.SRA.DEL CARMEN,2000,,1.0,1.0,1.0
20078400,CNEL.JOSE DE OLAVARRIA,2000,,,1.0,
20078500,COLEGIO SAN FRANCISCO COLL,2000,1.0,1.0,1.0,1.0
20078600,JOSE MARIA PAZ,2000,,,1.0,
20078700,ESC. PARA NIÑOS Y NIÑAS CON SEVEROS TRANSTORNOS DE LA PERSONALIDAD Nº 17 ARMINDA ABERASTURY DE 09,2000,,,,
20078900,INSTITUTO PARROQUIAL DE LA MERCED,2000,,1.0,1.0,
20079000,JII Nº 02 DE 01,2000,,1.0,,
20079100,BANDERA ARGENTINA,2000,,,1.0,
20079300,ESCUELA INTEGRAL INTERDISCIPLINARIA Nº 04 DE 04,2000,,,,
20079400,PROVINCIA DE SANTIAGO DEL ESTERO,2000,,,1.0,
20079500,INSTITUTO BEATO ANGELICO,2000,,,,
20079700,JIC N° 03 EL JARDÍN DE LA FLORESTA DE 18,2000,1.0,1.0,,
20079900,GRAN MARISCAL DEL PERU RAMON CASTILLA,2000,,,1.0,
20080000,JIN A DE 09 (ESC. PRIM. N°10 DE 09),2000,1.0,1.0,,
20080001,JIN A DE 09 (ESC. PRIM. N°07 DE 09),2000,,1.0,,
20080002,JIN A DE 09 (ESC. PRIM. N°08 DE 09),2000,,1.0,,
20080300,JII N° 04 DE 09,2000,,1.0,,
20080500,JUANA MANSO,2000,,,1.0,
20080800,ESC. TEC. Nº 02 OSVALDO MAGNASCO DE 09,2000,,,,1.0
20080900,MANUELA PEDRAZA,2000,,,1.0,
20081000,JII Nº 01 ALFREDO PALACIOS DE 09,2000,1.0,1.0,,
20081100,BLAS PARERA,2000,,,1.0,
20081300,MANUEL LAINEZ,2000,,,1.0,
20081400,INSTITUTO ESTEBAN AGUSTIN GASCON,2000,,,1.0,
20081600,EI Nº 06 DE 06 (HOSP. RAMOS MEJIA),2000,1.0,1.0,,
20081800,PAUL GROUSSAC,2000,,,1.0,
20082000,NIÑAS DE AYOHUMA,2000,,,1.0,
20082200,INSTITUTO SANTA MARIA DE NAZARETH,2000,1.0,1.0,1.0,1.0
20082300,COLEGIO NORBRIDGE,2000,1.0,1.0,1.0,1.0
20082400,DR.IGNACIO LUCAS ALBARRACIN,2000,,,1.0,
20082500,ESC.DE EDUC. MEDIA Nº05 MONS.ENRIQUE ANGELELLI DE 15,2000,,,,1.0
20082600,JUAN B. TERAN,2000,,,1.0,
20082800,INSTITUTO MONSEÑOR DILLON,2000,1.0,1.0,1.0,1.0
20082900,HIPOLITO BOUCHARD,2000,,,1.0,
